SRR13675765_2	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.25	0.75	0.75	0.5	1.5	1.5	1.75	1.75	5.75	21.25	79.75	527.0	1284.5	1343.0	560.25	346.75	400.75	409.0	583.25	1013.5	5214.5	14693.25	5336.25	1084.5	293.5	163.0	136.25	71.0	30.25	13.5	7.25	4.25	2.0	0.75	0.75	1.25	0.25	0.5	0.75	0.25	0.5	0.5	0.25	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675766_1	14358.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.75	1.0	1.5	2.0	2.5	5.25	7.25	6.0	7.25	8.75	11.25	11.75	11.5	17.0	32.5	28.75	24.5	33.5	51.5	41.5	53.5	74.75	137.75	78.25	58.25	70.75	60.0	78.0	55.75	33.0	11.5	7.0	5.75	7.75	7.75	13.0	17.0	7.0	3.5	4.0	1.75	2.75	2.25	2.0	3.0	2.5	2.5	1.25	2.25	1.5	1.75	0.75	1.25	1.25	0.5	1.0	0.25	1.25	1.25	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
SRR13675766_2	14358.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.5	1.0	2.5	3.0	3.75	5.0	7.0	5.0	8.75	10.75	10.0	12.25	20.25	41.5	37.75	46.25	42.0	38.25	42.75	60.0	92.5	123.0	166.25	119.25	56.0	34.0	33.25	26.5	17.0	7.75	7.25	4.75	4.25	2.25	6.0	6.5	7.0	7.0	2.75	2.5	2.0	0.5	0.0	0.25	0.5	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675767_1	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.75	0.25	0.25	0.75	1.5	2.75	8.25	33.25	408.5	1020.5	1043.5	1430.5	7754.5	7257.5	3499.5	2991.25	4053.5	3534.75	2443.25	2841.75	2136.25	697.0	310.75	751.25	887.0	160.5	42.0	26.25	15.75	30.75	37.75	12.0	8.75	9.5	5.5	9.25	8.5	8.75	7.5	4.75	7.0	4.25	2.25	4.5	3.75	2.75	3.75	3.25	3.0	2.25	0.75	1.0	0.75	0.5	0.75	1.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0
SRR13675767_2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	1.25	1.75	4.75	7.5	22.25	84.25	822.25	2123.5	3247.5	3316.0	4613.5	7566.75	5733.5	3005.25	4222.75	2757.0	1754.25	1123.25	475.25	311.5	683.0	457.25	121.25	92.25	241.0	190.25	78.25	29.0	22.5	25.25	8.25	2.25	1.25	0.0	0.0	0.5	0.25	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.25	0.0	0.0
SRR13675768_1	7813.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.75	0.75	0.5	2.25	2.5	2.5	4.0	3.75	4.25	5.75	12.0	119.25	242.75	140.0	156.75	142.25	84.75	165.75	277.25	338.75	615.0	1001.75	1369.25	3314.25	5579.75	1361.25	490.25	223.25	95.5	52.5	69.5	57.75	16.25	6.5	10.5	20.75	13.5	8.75	7.0	9.0	9.0	8.75	8.0	7.0	7.5	7.75	6.5	4.25	3.5	3.75	4.5	3.25	3.75	2.5	3.25	2.5	3.75	1.0	1.25	0.75	1.0	0.25	0.25	0.0	0.25	0.0	0.0
SRR13675768_2	7813.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.25	0.25	0.5	0.25	1.0	1.75	2.0	1.75	3.25	4.25	4.5	5.75	8.0	5.5	6.5	7.5	18.75	100.5	226.25	374.25	286.25	204.5	331.0	647.25	1051.75	866.25	2670.0	5532.75	2251.5	584.75	164.0	71.75	43.75	35.25	35.25	48.0	31.0	16.5	12.75	10.25	8.5	6.25	3.0	1.0	1.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR13675769_1	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5	0.5	0.5	1.5	6.25	15.5	148.75	1440.25	3125.0	2631.75	2187.25	2621.0	4911.0	1317.25	1152.25	1947.75	2132.75	1133.0	782.0	1840.5	1507.5	2343.0	1876.5	1271.75	239.0	83.75	31.0	13.75	12.0	11.25	9.25	8.0	7.0	8.0	8.75	8.5	9.5	7.75	6.25	6.5	5.25	4.0	3.25	3.0	2.5	2.5	1.0	2.0	1.25	1.25	0.75	1.0	0.75	0.25	0.75	0.0	0.25	0.25	0.0	0.0	0.0	0.0
SRR13675769_2	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.75	1.25	1.75	1.75	4.5	7.5	22.0	92.75	845.0	3554.0	3535.0	4556.5	3325.75	1232.25	931.25	1789.25	3256.5	3249.25	2253.75	2427.5	780.75	357.25	1163.5	1012.75	278.5	80.25	22.5	7.75	3.75	2.5	2.0	1.5	1.5	1.0	0.25	0.25	0.25	0.0	0.25	0.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0
SRR13675770_1	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5	0.25	0.25	0.0	0.5	0.75	1.75	5.75	22.75	158.25	1681.75	3946.0	4150.75	3238.25	2510.25	4479.25	1496.0	1675.25	1905.0	1494.25	965.25	742.5	1555.75	1898.75	3435.75	1995.25	1154.75	231.5	89.25	34.25	13.25	14.0	11.5	13.0	7.75	8.25	7.75	8.5	6.75	6.0	5.75	8.5	7.75	4.75	4.0	4.5	3.0	2.25	1.5	2.0	2.25	1.25	1.0	0.5	0.75	1.0	0.75	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0
